관리번호,시군구명,동명,리명,지번,도로명,구코드,동코드,리코드,교차로명,경도,위도
6-097,동래구,사직동,,988-1,쇠미로126번길 20-5,26260,26260109,,달북초교,129.0604056,35.20274107
6-095,동래구,명륜동,,739,,26260,26260107,,동래전화국,129.0829646,35.20376699
6-094,동래구,명장동,,147-41,명장로 89,26260,26260101,,혜화여고입구,129.110592,35.202283
6-093,동래구,사직동,,793-1,사직로 45,26260,26260109,,롤러스케이트장,129.0632762,35.19614168
6-092,동래구,사직동,,808-1,사직로 45,26260,26260109,,사직야구장,129.0610605,35.19585446
6-060,동래구,안락동,,142-23,연안로 47,26260,26260102,,안락주공아파트,129.1061916,35.19172221
6-089,동래구,온천동,,1486,아시아드대로 232,26260,26260108,,금강시장입구,129.0694404,35.20188397
6-088,동래구,낙민동,,633-73,온천천로431번길 8,26260,26260104,,낙민동연산교앞,129.0991764,35.19231468
6-087,동래구,명장동,,606-6,,26260,26260101,,대명여고앞,129.0958389,35.2111252
6-085,동래구,명장동,,585-5,,26260,26260101,,창신아파트,129.107882,35.20459605
6-084,동래구,낙민동,,633-4,안남로 63,26260,26260104,,벽산아파트104동,129.0984523,35.19407471
6-083,동래구,명장동,,140-49,명안로53번길 22,26260,26260101,,안락초교,129.1044225,35.20147331
6-082,동래구,안락동,,468-28,안락로125번가길 14-2,26260,26260102,,안락천경정비공장입구,129.112415,35.19892174
6-081,동래구,명장동,,321-25,명서로 157,26260,26260101,,명장7508부대,129.1035147,35.20830568
6-080,동래구,명륜동,,739,,26260,26260107,,동래구청앞,129.0842703,35.2048003
6-079,동래구,명륜동,,304-2,,26260,26260107,,동래향교,129.0838378,35.20730468
6-077,동래구,사직동,,988-1,,26260,26260109,,사직로얄맨션2차,129.0586284,35.20164151
6-076,동래구,안락동,,672-2,,26260,26260102,,안락복개성심약국,129.1016619,35.19352649
6-073,동래구,명장동,,516-37,,26260,26260101,,명장초교,129.0984966,35.20871648
6-071,동래구,명륜동,,559-10,명륜로129번가길 6-15,26260,26260107,,대신산업,129.0822467,35.20537478
6-069,동래구,사직동,,620-13,,26260,26260109,,사직초교,129.0557426,35.20082798
6-068,동래구,명륜동,,743-5,,26260,26260107,,동래중학교,129.0796951,35.21057395
6-067,동래구,안락동,,431-1,충렬대로359번길 42,26260,26260102,,서원장여관(복개천),129.098359,35.19878708
6-066,동래구,안락동,,425-39,명안로25번길 78,26260,26260102,,서원시장(복개천),129.0995642,35.20064845
6-065,동래구,안락동,,440-43,명안로25번길 54-2,26260,26260102,,안락초교입구,129.102735,35.1998569
6-064,동래구,안락동,,469-53,명안로26번길 133-3,26260,26260102,,충렬초교입구,129.1107584,35.19907577
6-063,동래구,안락동,,599-48,연안로59번길 99,26260,26260102,,(주)한국미마,129.1040482,35.19417065
6-062,동래구,안락동,,243-37,온천천로471번가길 45-3,26260,26260102,,성화탕(부산은행연수원),129.1034392,35.19294819
6-061,동래구,안락동,,245-73,온천천로471번가길 18-6,26260,26260102,,부산은행안남출장소,129.1051136,35.19230948
6-090,동래구,안락동,,176-15,연안로 47,26260,26260102,,강림유치원,129.1071188,35.1911664
6-059,동래구,수안동,,Feb-56,,26260,26260106,,세병교,129.0834287,35.19726324
6-058,동래구,명륜동,,304-2,,26260,26260107,,명륜로타리,129.0820457,35.20772657
6-056,동래구,명륜동,,732-2,,26260,26260107,,명륜주택,129.083137,35.21326205
6-055,동래구,명륜동,,32-21,,26260,26260107,,온천주유소,129.0840368,35.21584825
3-006,동구,좌천동,,1166-2,,26170,26170103,,항만소방서,129.0521781,35.12597635
6-054,동래구,온천동,,419-89,,26260,26260108,,동래원예고교,129.0767298,35.21414883
6-052,동래구,온천동,,726-3,,26260,26260108,,동래럭키아파트,129.0730764,35.20908727
6-051,동래구,온천동,,850-87,,26260,26260108,,우진수퍼,129.0707814,35.21080848
6-050,동래구,온천동,,1406-44,,26260,26260108,,송림약국,129.0702436,35.20947298
6-153,동래구,온천동,,1119-91,금정마을로120번길 42-28,26260,26260108,,새들교밑삼거리,129.0659101,35.21120254
6-049,동래구,온천동,,1119-75,금정마을로112번길 1,26260,26260108,,새들교,129.0649995,35.210374
6-048,동래구,온천동,,1486,아시아드대로 232,26260,26260108,,한아름예식장(사직케이스학원),129.0695173,35.20364907
6-047,동래구,사직동,,151-19,미남로 54,26260,26260109,,학성여객,129.0702466,35.19960169
6-046,동래구,사직동,,125-16,,26260,26260109,,여고초교,129.0707184,35.19835904
6-044,동래구,낙민동,,Aug-79,,26260,26260104,,연안교,129.0920198,35.19445507
6-041,동래구,안락동,,160-6,연안로82번길 68,26260,26260102,,원동교주유소,129.1119796,35.19454136
6-035,동래구,사직동,,74-15,,26260,26260109,,주택은행(동래농협),129.0619358,35.19865113
13-122,연제구,거제동,,1475,,26470,26470101,,창신주유소,129.0669844,35.19301586
6-034,동래구,사직동,,808-1,사직로 45,26260,26260109,,사직운동장삼거리,129.064025,35.19466407
6-032,동래구,명장동,,01월 22일,시실로 225-1,26260,26260101,,명장정수장,129.1024095,35.20624249
6-007,동래구,명장동,,26-18,충렬사로67번길 18-20,26260,26260101,,명장2동 새마을금고,129.0995684,35.20481789
6-031,동래구,명장동,,59-13,반송로 292-8,26260,26260101,,조양맨션(세신실업),129.1013668,35.20464292
6-030,동래구,명장동,,29-45,,26260,26260101,,안락삼성아파트,129.0994919,35.20264692
6-029,동래구,안락동,,425-95,반송로218번길 7,26260,26260102,,서원사거리,129.0982309,35.20095901
6-028,동래구,안락동,,1248,,26260,26260102,,(도남모방)뜨란체삼거리,129.1087712,35.19533757
6-027,동래구,안락동,,1255,,26260,26260102,,남창주유소,129.104158,35.19662539
6-026,동래구,안락동,,546-11,충렬대로 386-1,26260,26260102,,성암정형외과,129.1014045,35.19702103
6-166,동래구,낙민동,,357,충렬대로285번길 22,26260,26260104,,동래고교앞,129.0907599,35.20022907
6-024,동래구,낙민동,,283,동래로190번길 46,26260,26260104,,동래고교,129.0888335,35.20081847
6-023,동래구,명륜동,,158-1,명륜로 70,26260,26260107,,동래로타리,129.0838462,35.20178031
6-021,동래구,온천동,,1470,아시아드대로 232,26260,26260108,,늘푸른주유소,129.0744817,35.20588936
6-019,동래구,온천동,,1358,,26260,26260108,,미남로타리,129.0695672,35.20816299
6-167,동래구,온천동,,1326-2,,26260,26260108,,나눔과행복병원,129.0689448,35.20682041
6-018,동래구,온천동,,1486,아시아드대로 232,26260,26260108,,(구)부산백화점(북),129.0681397,35.20566878
6-017,동래구,온천동,,1486,아시아드대로 232,26260,26260108,,(구)부산백화점(남),129.0670929,35.20413402
6-016,동래구,사직동,,1486,아시아드대로 232,26260,26260109,,금강초교,129.06544,35.20178373
6-015,동래구,사직동,,Nov-62,석사로 36-5,26260,26260109,,사직1PB,129.0645856,35.20051102
6-014,동래구,사직동,,157-5,여고로 107-8,26260,26260109,,거학초교,129.0755045,35.19853013
6-011,동래구,사직동,,106-9,,26260,26260109,,사직운동장입구,129.0663894,35.19527788
6-005,동래구,명륜동,,172-35,,26260,26260107,,온천로타리,129.0843892,35.21815559
6-004,동래구,온천동,,484-2,,26260,26260108,,롯데백화점동래점,129.078666,35.21193233
6-003,동래구,명륜동,,1486,,26260,26260107,,내성로타리,129.0779439,35.20449622
6-002,동래구,사직동,,1,,26260,26260109,,송월타월,129.0780117,35.19947735
9-310,해운대구,우동,,1410-1,,26350,26350105,,마린시티 7지점,129.1446604,35.15571037
9-276,해운대구,우동,,1003,,26350,26350105,,경동아파트,129.1418241,35.16331667
9-179,해운대구,석대동,,산61-2,,26350,26350102,,해운대 재활용센터,129.1386971,35.21963592
9-125,해운대구,좌동,,1363-21,좌동순환로15번길 24,26350,26350107,,신도초교 (36),129.1665344,35.17004942
9-301,해운대구,중동,,1203-6,,26350,26350106,,E MART 주차장,129.1687303,35.16541504
9-103,해운대구,좌동,,1318,,26350,26350107,,"영남아파트(6),(7)직결",129.1823164,35.16708591
9-060,해운대구,반여동,,1462-3,,26350,26350103,,반여1동사무소,129.1193205,35.20233524
9-019,해운대구,우동,,산162-2,,26350,26350105,,올림픽동산,129.1320477,35.16402031
9-020,해운대구,우동,,1399,,26350,26350105,,수영2호교(해운대),129.1343715,35.1626599
9-316,해운대구,중동,,1114-2,,26350,26350106,,해운대리조텔 앞,129.1667048,35.16211153
9-313,해운대구,재송동,,1130-3,,26350,26350104,,부산은행 재송지점,129.1265371,35.18847125
9-311,해운대구,우동,,1446,,26350,26350105,,마린시티 8지점,129.1465784,35.15513424
9-308,해운대구,우동,,1406-7,,26350,26350105,,마린시티 3지점,129.1456497,35.15754471
9-307,해운대구,우동,,1408-2,,26350,26350105,,마린시티 2지점,129.1441599,35.1579205
9-306,해운대구,우동,,1408-2,,26350,26350105,,마린시티 1지점,129.1431986,35.15822929
9-304,해운대구,우동,,1413-5,,26350,26350105,,벡스코 제2전시장,129.1334526,35.16591489
3-005,동구,좌천동,,1116-26,충장대로 314,26170,26170103,,5부두,129.0549106,35.12641018
9-303,해운대구,재송동,,100,재반로12번길 16,26350,26350104,,삼화파크맨션,129.1267924,35.17984359
9-003,해운대구,석대동,,288,반송로607번길 27-8,26350,26350102,,석대진개장,129.1298785,35.2199872
9-302,해운대구,반여동,,1405-34,선수촌로21번길 7,26350,26350103,,반여동 홈플러스 주변,129.1167507,35.19655524
9-300,해운대구,반여동,,1217-20,선수촌로 107,26350,26350103,,반여동 탑마트,129.1206344,35.204556
9-299,해운대구,재송동,,509-18,,26350,26350104,,재송유치원 진입로,129.1264733,35.18320368
9-294,해운대구,재송동,,826-10,,26350,26350104,,수영4호교,129.1183962,35.18435917
9-298,해운대구,반송동,,산8,,26350,26350101,,동부산대학입구,129.1498879,35.23026894
9-293,해운대구,우동,,524-16,,26350,26350105,,해운대교회,129.1566977,35.16403871
9-292,해운대구,재송동,,1291-1087,해운대로61번길 96-58,26350,26350104,,반산초교,129.1294115,35.19312493
9-291,해운대구,반송동,,788-16,,26350,26350101,,청년회방범초소앞,129.1525218,35.22974758
9-289,해운대구,우동,,1007-33,,26350,26350105,,수영로교회,129.1396964,35.16482499
9-035,해운대구,송정동,,934,,26350,26350108,,송덕주유소,129.203888,35.18979471
9-279,해운대구,반여동,,289,선수촌로 214-1,26350,26350103,,풍산금속앞,129.126708,35.21244204
9-278,해운대구,반송동,,산73-2,,26350,26350101,,혜성병원앞(영화맨션),129.1465986,35.22746537
9-277,해운대구,좌동,,1435,해운대로 875,26350,26350107,,부일여객자동차㈜ 앞,129.1837498,35.17462502
9-275,해운대구,반여동,,1405-39,,26350,26350103,,장산중학교,129.1179283,35.19800755
9-273,해운대구,석대동,,산179-1,,26350,26350102,,석대체육공원,129.1272166,35.22746665
9-271,해운대구,우동,,1399,해운대해변로 44,26350,26350105,,해강중학교,129.1362643,35.16324611
9-265,해운대구,중동,,1150-8,,26350,26350106,,파라다이스호텔,129.1658731,35.16087521
9-261,해운대구,재송동,,854-1,,26350,26350104,,대림 e-편한세상,129.1173081,35.18698075
9-004,해운대구,반여동,,1476-71,수영강변대로 382,26350,26350103,,원동IC㈜샤니,129.1179784,35.19332139
9-259,해운대구,반여동,,1403-73,,26350,26350103,,선수촌로입구,129.1187769,35.19749822
9-255,해운대구,우동,,1447,마린시티1로 91,26350,26350105,,대우트럼프월드마린 A동 앞,129.1427672,35.15475673
9-254,해운대구,우동,,1410,마린시티1로 91,26350,26350105,,대우트럼프월드마린 C동앞,129.143337,35.15610645
9-202,해운대구,우동,,1445,,26350,26350105,,까멜리아아파트,129.1485409,35.1567604
9-920,해운대구,중동,,1524-2,좌동순환로433번길 30,26350,26350106,,,129.1822107,35.1646905
9-085,해운대구,반송동,안평리,756-1,,26350,26350101,2671033030,반송검문소,129.1591625,35.23588344
8-221,북구,만덕동,,944-6,,26320,26320103,,만덕택지(3)-2(신덕초교 앞),129.0332691,35.20312964
13-018,연제구,거제동,,1461-16,온천천공원길 74,26470,26470101,,과정로타리,129.0889493,35.19179036
15-140,북구,구포동,,917-2,,26320,26320105,,구포협진태양쇼핑프라자,128.9956275,35.19792497
12-123,강서구,송정동,,1779,,26440,26440109,,녹산명문주유소,128.8236295,35.10174993
14-074,연제구,연산동,,2220,,26470,26470102,,고려제강 연수원,129.1129756,35.17776446
13-143,연제구,연산동,,1310-50,,26470,26470102,,불교신도회관 주변(희망센트럴뷰),129.077898,35.18139765
14-073,수영구,수영동,,436-1,수영강변대로 93,26500,26500102,,수영현대아파트 102동 앞,129.1228127,35.16954975
14-072,수영구,망미동,,980-37,,26500,26500101,,E편한세상1차,129.1169557,35.17962543
14-071,수영구,수영동,,431-16,,26500,26500102,,협성르네상스아파트 앞,129.120485,35.1716281
14-069,수영구,수영동,,100-4,구락로10번길 21,26500,26500102,,수영동동방볼링장앞,129.1197801,35.16982294
13-134,연제구,거제동,,1438-10,,26470,26470101,,거제교회,129.069643,35.18694411
14-067,수영구,망미동,,840,연수로 273-1,26500,26500101,,부산지방병무청,129.1037924,35.17270613
13-129,연제구,거제동,,714-145,,26470,26470101,,유림아시아드(아파트113),129.0641679,35.17960666
13-128,연제구,거제동,,02월 08일,거제대로272번길 11,26470,26470101,,동래거제아파트앞,129.0784241,35.18940155
13-125,연제구,거제동,,386-22,법원북로65번길 5,26470,26470101,,법원입구삼거리,129.0749949,35.1926579
13-123,연제구,거제동,,1501,법원로 15,26470,26470101,,검찰청정문,129.0729918,35.1906417
13-121,동래구,사직동,,985-15,종합운동장로 29,26260,26260109,,사직수영장,129.0625929,35.19176223
13-120,동래구,사직동,,985-10,,26260,26260109,,아시아드주경기장,129.0599542,35.19117979
13-118,연제구,거제동,,산106,,26470,26470101,,개인택시조합,129.0547052,35.18629689
13-117,부산진구,초읍동,,620-4,,26230,26230107,,무선국입구,129.0529479,35.18476648
13-116,연제구,거제동,,1366-1,,26470,26470101,,정부기록보관소입구,129.0563654,35.18740767
13-114,연제구,거제동,,1434-8,아시아드대로65번가길 15,26470,26470101,,㈜청우공업,129.0651755,35.19052329
13-113,동래구,사직동,,985-15,종합운동장로 29,26260,26260109,,창신초교뒤,129.0646889,35.19218084
13-111,연제구,거제동,,1029-9,월드컵대로248번길 5-2,26470,26470101,,성학주유소,129.0704621,35.19018202
14-066,수영구,망미동,,190-13,,26500,26500101,,코스트코 홀세일,129.1155043,35.17958537
13-109,연제구,연산동,,353-2,,26470,26470102,,부산은행 연천지점,129.097658,35.18793492
14-065,수영구,망미동,,806-40,연수로 273-1,26500,26500101,,수미초교,129.1031187,35.17007336
13-107,연제구,연산동,,1515-6,,26470,26470102,,서원탑24시,129.0825857,35.18678371
13-102,연제구,연산동,,462-16,좌수영로 299,26470,26470102,,삼성여객,129.1079837,35.18792219
13-101,동래구,안락동,,1171,,26260,26260102,,월륜사교차로,129.1136934,35.18438047
